# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/19/meps_syno_002d.table /lustre/storeA/project/nwp/fark/
#
# TYPE:synop
#
# ATTRIBUTES:17
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.01)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 1 1523988000 1523991600 1020 60.301 19.131 .05 1018.55 272.9 100 2.64 1019.3 276.25 97 5
 1 1523988000 1523991600 1020 59.505 20.347 -.02 1018.23 273.35 100 3.81 1018.8 279.25 75 4.8
 1 1523988000 1523991600 1020 60.258 20.747 4.38 1017.62 274.1 99.55 4.53 1018.1 275.05 95 4.9
 1 1523988000 1523991600 1020 59.774 22.949 .15 1016.37 274.82 99.68 7.26 1016.9 275.85 94 8.4
 1 1523988000 1523991600 1020 60.327 24.957 53.08 1014.44 279.02 88.98 1.9 1014.9 279.35 87 4.1
 1 1523988000 1523991600 1020 59.931 24.014 .19 1015.27 276.98 93.63 4.94 1015.5 276.95 92 4.8
 1 1523988000 1523991600 1020 59.985 25.599 -.06 1014.35 277.33 92.1 5.2 1014.5 278.25 93 8.4
 1 1523988000 1523991600 1020 60.204 25.625 .48 1014.13 278.71 89.84 3.58 1014.3 278.45 88 6.8
 1 1523988000 1523991600 1020 60.375 26.959 -.27 1012.95 278.03 91.52 6.07 1013.1 278.75 90 4.8
 1 1523988000 1523991600 1020 60.275 26.445 -.33 1013.46 278.86 89.43 5.18 1013.6 278.85 88 8.2
 1 1523988000 1523991600 1020 60.287 27.185 -.05 1012.78 276.86 93.13 6.76 1012.5 277.95 91 7.6
 1 1523988000 1523991600 1020 60.814 23.498 114.38 1015.04 276.98 93.18 2.67 1015.5 277.45 97 2
 1 1523988000 1523991600 1020 61.418 23.618 113.6 1014.85 276.77 97.24 1.94 1015.3 277.05 99 2.1
 1 1523988000 1523991600 1020 60.962 25.631 83.13 1013.97 278.41 91.43 2.47 1014.1 279.35 89 1.9
 1 1523988000 1523991600 1020 61.044 28.151 85.21 1012.23 278.38 94.67 2.76 1011.9 279.75 95 3.1
 1 1523988000 1523991600 1020 61.689 27.202 117.9 1013.07 277.67 99.71 1.71 1013.1 278.45 98 1.7
 1 1523988000 1523991600 1020 63.435 21.069 .08 1017.45 274.22 100 5.44 1018 275.15 80 6.3
 1 1523988000 1523991600 1020 63.12 23.044 44.24 1016.23 276.82 92.75 1.9 1016.3 276.25 89 1.1
 1 1523988000 1523991600 1020 63.008 27.799 86.42 1014.72 276.32 94.78 2.45 1015.4 277.25 94 1.5
 1 1523988000 1523991600 1020 63.751 22.523 .07 1017.16 274.02 100 4.02 1017.1 274.05 88 NA
 1 1523988000 1523991600 1020 64.331 23.446 -.03 1017.1 275.05 87.95 4.03 1017.4 273.85 87 3.5
 1 1523988000 1523991600 1020 64.283 27.671 135.36 1016.83 276.87 94.63 1.34 1017 277.45 83 2.1
 1 1523988000 1523991600 1020 65.385 24.096 -.56 1017.14 275.08 84.82 3.53 1017 283.75 34 6.1
 1 1523988000 1523991600 1020 65.04 24.561 1.39 1016.8 274.75 83.45 1.48 1017.3 276.95 64 6.6
 1 1523988000 1523991600 1020 65.673 24.515 .39 1017.2 277.44 88.65 2 1017.4 278.95 53 2.5
 1 1523988000 1523991600 1020 68.613 27.419 155.74 1017.93 273.94 88.05 .55 1017.9 275.15 65 1
 1 1523988000 1523991600 1020 63.142 31.044 197.59 1015.6 277.01 93.54 2.64 1015 279.05 55 3.1
 1 1523988000 1523991600 1020 64.112 28.336 155.57 1016.72 276.56 97.88 1.59 1017.1 278.35 73 2
 1 1523988000 1523991600 1020 64.298 30.171 197.73 1016.94 276.63 99.43 1.61 1017.4 276.55 85 1.3
 1 1523988000 1523991600 1020 64.612 23.897 -.03 1017.11 273.74 81.6 2.81 1017 277.95 64 5.7
 1 1523988000 1523991600 1020 64.684 25.089 50.28 1016.69 276.1 95.54 .26 1017 275.25 74 0
 1 1523988000 1523991600 1020 65.006 25.393 1.21 1016.72 276.83 86.62 .86 1017.1 273.55 84 1.6
 1 1523988000 1523991600 1020 64.501 26.424 116.92 1016.93 275.78 97.16 2.23 1017.6 273.05 95 .9
 1 1523988000 1523991600 1020 65.575 28.218 204.74 1017.87 275.09 98.89 .7 NA 273.95 81 0
 1 1523988000 1523991600 1020 66.166 29.152 336.48 1018.18 274.85 95.03 1.51 NA 278.25 53 5.8
 1 1523988000 1523991600 1020 66.498 25.709 100.85 1017.71 276.68 92.73 .4 1017.9 276.95 69 0
 1 1523988000 1523991600 1020 66.579 26.011 117.63 1017.74 276.03 96.86 .69 1018.2 273.55 77 0
 1 1523988000 1523991600 1020 67.286 28.177 187.64 1017.84 274.82 98.69 .77 NA 274.45 79 0
 1 1523988000 1523991600 1020 67.022 27.218 248.83 1017.88 276.12 93.15 1.22 1017.8 278.45 54 NA
 1 1523988000 1523991600 1020 67.162 29.178 252.86 1018.01 274.08 96.36 .47 1018.7 271.35 90 0
 1 1523988000 1523991600 1020 68.063 24.033 493.56 1018.08 274.46 78.82 1.76 1018.9 275.15 81 5.8
 1 1523988000 1523991600 1020 67.973 24.116 402.09 1018.13 274.56 80.37 1.1 1017.5 278.05 56 2.1
 1 1523988000 1523991600 1020 68 24.24 304.35 1018.1 274.19 84.75 1.53 1018.4 276.45 62 .7
 1 1523988000 1523991600 1020 68.17 25.783 275.2 1018.1 273.3 92.8 .81 NA 273.65 73 .8
 1 1523988000 1523991600 1020 67.822 27.746 260.25 1018.12 272.51 88.68 .26 NA 271.05 88 1.4
 1 1523988000 1523991600 1020 68.415 27.413 319.58 1017.88 273.58 88.37 .6 NA 271.85 82 NA
 1 1523988000 1523991600 1020 68.434 27.444 336.86 1017.84 273.65 86.43 1.12 1018 275.95 62 4.1
 1 1523988000 1523991600 1020 68.478 28.301 183.52 1017.84 273.9 90.87 .36 1017.6 277.55 57 1.8
 1 1523988000 1523991600 1020 68.603 23.576 392.99 1018.38 272.57 91.61 .43 1018.8 272.55 78 1.1
 1 1523988000 1523991600 1020 68.903 25.736 234.91 1018.17 273.16 91.47 .99 1018.1 274.35 70 3.1
 1 1523988000 1523991600 1020 70.082 27.897 112.16 1018 271.56 93.32 1.81 1018.1 270.95 86 1.9
 1 1523988000 1523991600 1020 69.072 27.493 128.61 1017.83 272.41 87.62 .52 NA 272.05 81 1.2
 1 1523988000 1523991600 1020 69.049 27.757 121.49 1017.86 272.07 79.72 1.03 1017.4 272.85 74 .8
 1 1523988000 1523991600 1020 61.145 21.303 -.1 1016.54 274.05 96.43 5.07 1017.4 275.15 97 6.9
 1 1523988000 1523991600 1020 61.253 22.346 45.06 1015.78 275.53 96.59 2.66 1016.5 276.15 98 3
 1 1523988000 1523991600 1020 61.466 23.747 100.12 1014.78 276.82 97.36 1.85 1015.2 277.65 99 NA
 1 1523988000 1523991600 1020 61.265 25.52 84.9 1014.01 276.24 94.29 2.82 1014 277.85 95 5.3
 1 1523988000 1523991600 1020 61.217 25.133 148.76 1014.23 276.99 98.5 1.91 1014.9 277.15 96 1.8
 1 1523988000 1523991600 1020 61.039 28.564 47.78 1011.92 278.35 98.3 3.23 1011.9 280.35 80 2.5
 1 1523988000 1523991600 1020 61.058 28.209 82.14 1012.2 278.37 93.59 2.66 1011.9 279.95 94 1.5
 1 1523988000 1523991600 1020 61.445 29.461 72.16 1012.24 277.37 96.24 1.37 1012.5 276.85 96 2.6
 1 1523988000 1523991600 1020 62.334 21.191 .34 1016.54 275.63 96.55 3.11 1017.3 275.35 98 4.9
 1 1523988000 1523991600 1020 62.203 21.17 .11 1016.53 275.16 95.57 4.4 1017.3 276.15 86 6.8
 1 1523988000 1523991600 1020 61.839 22.464 117.06 1015.41 276.46 99.83 1.43 1016.3 276.55 100 2.3
 1 1523988000 1523991600 1020 62.328 23.542 147.26 1015.35 276.68 99.76 2.02 NA 278.05 100 2
 1 1523988000 1523991600 1020 61.518 23.754 96.63 1014.77 276.07 96.76 1.95 1015.2 277.25 100 3.4
 1 1523988000 1523991600 1020 61.704 25.505 86.91 1013.9 275.3 100 2.51 NA 277.85 NA 4.7
 1 1523988000 1523991600 1020 61.892 27.885 91.4 1012.93 277.36 99.75 1.26 1013.3 278.75 76 2.4
 1 1523988000 1523991600 1020 62.322 27.908 82.51 1013.43 276.96 98.43 1.85 1013.9 276.85 89 3.4
 1 1523988000 1523991600 1020 62.063 28.566 65.09 1013.01 276.1 93.29 1.77 1013.6 275.95 91 4.5
 1 1523988000 1523991600 1020 61.802 29.315 70.69 1012.75 275.84 89.24 2.16 1012.8 278.15 96 NA
 1 1523988000 1523991600 1020 62.934 21.185 1.13 1017.04 274.87 97.97 3.97 1017.7 275.15 81 1
 1 1523988000 1523991600 1020 62.978 20.74 -.27 1017.33 275.16 98.96 6.24 1017.9 274.85 86 3.7
 1 1523988000 1523991600 1020 62.938 22.489 40.62 1016.38 276.31 93.45 2.01 1016.9 275.55 98 1.2
 1 1523988000 1523991600 1020 63.446 24.444 166.65 1016.12 277.84 98.2 1.29 NA 276.65 89 0
 1 1523988000 1523991600 1020 63.089 24.261 188.61 1015.76 277.83 98.59 1.36 1016.5 276.65 96 NA
 1 1523988000 1523991600 1020 63.143 27.313 83.71 1015.15 275.96 96.53 2.16 1015.6 276.85 91 3.5
 1 1523988000 1523991600 1020 62.799 27.905 78.26 1014.17 276.49 93.67 4.01 1014.5 276.85 93 2.5
 1 1523988000 1523991600 1020 63.232 29.234 123.49 1015.47 275.64 98.18 1.04 NA 275.35 98 1.2
 1 1523988000 1523991600 1020 62.546 29.668 62.31 1013.82 276.33 88.27 3.19 1014.1 275.35 99 6.3
 1 1523988000 1523991600 1020 62.602 29.724 70.74 1013.91 277.3 91.85 2.67 1014.6 277.15 85 NA
 1 1523988000 1523991600 1020 63.321 30.046 99.75 1015.48 277.09 96.17 2.09 NA 275.85 100 1.8
 1 1523988000 1523991600 1020 63.736 25.706 157.82 1016.17 278.02 97.72 1.54 1016.8 276.75 100 1
 1 1523988000 1523991600 1020 60.112 21.698 1.58 1016.88 275.75 93.04 3.3 1017.3 276.05 100 6.6
 1 1523988000 1523991600 1020 60.387 22.552 10.28 1015.98 276.44 90.04 2.25 1016.4 277.75 88 NA
 1 1523988000 1523991600 1020 59.869 22.193 .19 1016.82 275.1 98.71 5.72 NA 276.65 89 5.4
 1 1523988000 1523991600 1020 59.809 22.912 .27 1016.34 274.88 99.65 6.75 1016.8 275.85 95 6.3
 1 1523988000 1523991600 1020 60.378 22.096 -.34 1016.19 275.64 93.48 3.06 1016.9 276.05 96 3.3
 1 1523988000 1523991600 1020 60.171 22.758 28.15 1016.03 276.06 90.44 2.73 NA 277.65 86 2.8
 1 1523988000 1523991600 1020 60.419 24.399 67.6 1014.67 278.29 96.03 1.11 1014.9 279.05 94 2.4
 1 1523988000 1523991600 1020 59.92 24.35 .29 1015.08 276.75 94.08 6.81 NA 276.35 94 7.8
 1 1523988000 1523991600 1020 59.949 24.926 .09 1014.7 276.6 95.21 5.06 1015.3 279.45 90 6.4
 1 1523988000 1523991600 1020 60.647 23.806 118.15 1014.87 277.47 95.58 1.89 NA 277.15 97 2.8
 1 1523988000 1523991600 1020 60.509 24.654 105.29 1014.51 277.92 93.71 1.49 1015.4 278.25 92 NA
 1 1523988000 1523991600 1020 60.891 26.929 74.24 1013.1 279.3 91.7 2.76 1013 280.15 88 NA
 1 1523988000 1523991600 1020 60.527 27.673 14.14 1012.2 280.51 91.45 2.59 NA 280.95 90 3.7
 1 1523988000 1523991600 1020 61.198 28.473 68.82 1012.07 274.41 95.42 3.71 1012.3 274.75 97 2.6
 1 1523988000 1523991600 1020 62.51 24.808 218.26 1014.97 277.01 100 2.54 1015.2 276.85 99 4.2
 1 1523988000 1523991600 1020 60.628 25.193 72.98 1014.18 278.76 90.31 1.57 1014.6 278.95 90 1.7
 1 1523988000 1523991600 1020 60.116 20.298 2.85 1017.81 276.66 89.41 2.76 1018.7 278.75 89 4.8
 1 1523988000 1523991600 1020 60.291 24.568 80.6 1014.63 278.21 96.34 1.01 1015.1 278.35 94 2.1
 1 1523988000 1523991600 1020 60.178 24.787 11.95 1014.56 280.23 85.76 1.68 1015 280.25 84 3.4
 1 1523988000 1523991600 1020 60.304 25.549 7 1014.1 279.98 85.9 2.9 NA 280.45 85 6.4
 1 1523988000 1523991600 1020 59.844 23.248 -.06 1015.97 275.65 98.38 5.25 NA 277.15 88 NA
 1 1523988000 1523991600 1020 60.374 23.113 21.33 1015.53 277.64 86.69 2.39 NA 278.15 84 NA
 1 1523988000 1523991600 1020 60.244 24.05 56.84 1014.91 277.69 85.68 2.07 NA 278.65 87 NA
 1 1523988000 1523991600 1020 60.596 24.803 100.68 1014.39 278.18 92.72 1.83 1014.9 278.55 91 NA
 1 1523988000 1523991600 1020 61.115 24.324 88.47 1014.54 276.81 90.02 2.42 NA 277.45 98 NA
 1 1523988000 1523991600 1020 61.054 25.038 148.96 1014.25 277.51 95.94 2.64 NA 277.85 96 NA
 1 1523988000 1523991600 1020 60.696 26.811 33.41 1013.11 279.97 87.22 3.04 NA 280.55 93 NA
 1 1523988000 1523991600 1020 61.2 26.05 100.55 1013.75 277.32 93.47 2.06 NA 278.95 92 NA
 1 1523988000 1523991600 1020 62.183 22.8 161.33 1015.43 276.83 99.47 2.64 NA 276.55 100 NA
 1 1523988000 1523991600 1020 61.846 24.287 168.42 1014.54 276.49 100 1.8 NA 277.05 100 NA
 1 1523988000 1523991600 1020 61.86 24.815 133.46 1014.28 276.46 99.85 1.9 NA 277.75 100 NA
 1 1523988000 1523991600 1020 61.879 26.095 138.01 1013.78 276.59 99.99 1.31 NA 276.85 99 NA
 1 1523988000 1523991600 1020 62.235 30.347 112.18 1013.55 277.74 97.14 1.92 NA 276.65 89 NA
 1 1523988000 1523991600 1020 62.922 26.425 130.7 1014.99 277.01 98.34 2.82 NA 277.55 97 NA
 1 1523988000 1523991600 1020 64.143 25.423 115.05 1016.42 277.54 96.68 1.29 NA 275.85 86 NA
 1 1523988000 1523991600 1020 63.667 28.829 113.05 1015.92 276.66 97.75 1.34 NA 275.95 100 NA
 1 1523988000 1523991600 1020 64.664 28.057 308.05 1017.28 276.08 98.77 3.09 NA 275.65 95 2.5
 1 1523988000 1523991600 1020 66.37 29.312 238.58 1018.24 274.78 98.56 .4 NA 273.05 82 NA
 1 1523988000 1523991600 1020 66.32 29.4 277.98 1018.25 274.98 95.31 .89 NA 274.05 76 2.6
 1 1523988000 1523991600 1020 66.53 24.65 105.24 1017.72 275.71 98.78 .59 NA 276.75 62 NA
 1 1523988000 1523991600 1020 67.652 24.902 183.34 1018.17 274.66 87.07 .79 NA 273.65 77 0
 1 1523988000 1523991600 1020 67.749 29.611 349.25 1017.83 274.23 92.8 1.76 NA 276.85 59 NA
 1 1523988000 1523991600 1020 69.043 20.851 622.37 1018.34 273.05 76.57 2.31 NA 275.15 71 NA
 1 1523988000 1523991600 1020 69.141 27.266 159.35 1017.82 272.82 89.32 .41 NA 273.65 76 NA
 1 1523988000 1523991600 1020 69.582 28.894 115.47 1017.93 271.93 91.12 .78 NA 271.85 88 1
 1 1523988000 1523991600 1020 69.757 27.012 160.78 1018.19 271.85 91.2 .7 NA 271.15 89 NA
 1 1523988000 1523991600 1020 61.522 28.185 84.85 1012.43 278.07 96.35 1.73 NA 279.25 78 3.3
 1 1523988000 1523991600 1020 61.501 23.765 96.22 1014.77 276.58 96.15 1.72 NA 277.75 95 NA
 1 1523988000 1523991600 1020 67.997 24.21 330.16 1018.08 274.3 83.94 2.01 NA 271.25 84 .7
 1 1523988000 1523991600 1020 66.171 29.136 324.53 1018.17 274.95 94.91 1.53 1018.3 277.75 60 NA
 1 1523988000 1523991600 1020 60.125 19.904 10.15 1018.1 277 86.85 2.11 1018.7 278.65 84 2.6
 1 1523988000 1523991600 1020 59.821 23.573 .44 1015.73 275.61 99.39 7.02 1016.1 275.65 96 8.2
 1 1523988000 1523991600 1020 60.464 23.65 111.66 1015.01 277.81 93.14 2.23 1015.6 277.95 93 1.6
 1 1523988000 1523991600 1020 60.105 24.975 .13 1014.58 278.04 90.04 2.78 1015.4 278.35 90 4.5
 1 1523988000 1523991600 1020 60.203 24.961 19.72 1014.5 280.28 83.6 1.93 1014.8 280.55 85 3.8
 1 1523988000 1523991600 1020 60.392 25.607 25.07 1014.03 279.73 87.86 2.04 1014.1 280.45 84 3.1
 1 1523988000 1523991600 1020 60.898 26.949 78.23 1013.09 279.3 92.76 2.75 1012.4 280.15 88 2.1
 1 1523988000 1523991600 1020 61.63 21.376 .22 1016.25 274.85 97.35 4.42 1017 275.85 98 5
 1 1523988000 1523991600 1020 61.855 24.805 134.06 1014.28 276.48 99.89 1.97 1014.5 277.55 100 1
 1 1523988000 1523991600 1020 61.946 28.931 97.82 1012.83 277.37 97.78 1.82 1013.1 278.85 79 1.5
 1 1523988000 1523991600 1020 62.66 29.612 108.83 1014 277.31 96.3 1.98 1014.4 276.65 92 3.6
 1 1523988000 1523991600 1020 63.951 22.845 .02 1017.2 274.94 100 3.89 1017.1 273.55 92 3.3
 1 1523988000 1523991600 1020 63.721 23.139 24.54 1016.96 274.91 99.71 2.11 1017 275.35 75 0
 1 1523988000 1523991600 1020 63.821 24.163 99.27 1016.54 276.57 96.07 1.36 1016.9 275.85 91 1.8
 1 1523988000 1523991600 1020 63.841 27.221 191.51 1016.19 277.64 97.74 2.92 1016.7 278.45 82 1.9
 1 1523988000 1523991600 1020 65.02 24.728 11.28 1016.74 275.91 94.03 1.06 NA 276.55 68 1.5
 1 1523988000 1523991600 1020 64.666 24.407 2.98 1016.89 274.61 83.32 .61 1017.4 275.05 79 3.5
 1 1523988000 1523991600 1020 65.78 24.579 20.68 1017.26 277.08 95.78 1.51 1017.5 275.95 63 1
 1 1523988000 1523991600 1020 65.977 26.368 158.97 1017.53 276.23 96.97 1.33 1018.1 274.25 73 1
 1 1523988000 1523991600 1020 67.987 24.243 316.82 1018.08 274.34 84.4 1.51 1018.6 274.95 69 1.9
 1 1523988000 1523991600 1020 68.084 27.185 261.43 1018.09 273.08 92.38 .54 1018.6 272.25 81 .9
 1 1523988000 1523995200 1020 59.779 21.375 -.03 1017.9 273.92 100 5.52 1017.8 277.05 95 5.2
 1 1523988000 1523995200 1020 60.178 19.987 8.41 1018.59 274.2 99.78 2.52 1019.1 276.85 89 2.6
 1 1523988000 1523995200 1020 60.454 22.179 10.7 1016.65 276.44 90.96 3.12 1016.7 276.15 95 2.7
 1 1523988000 1523995200 1020 60.175 24.945 13.35 1014.89 279.99 85.33 1.87 1014.6 279.85 86 3.8
 1 1523988000 1523995200 1020 60.722 21.027 -.49 1017.53 275.1 94.75 6.96 1017.7 275.05 95 6.3
 1 1523988000 1523995200 1020 61.479 21.783 12.51 1016.76 275.54 97.27 2.05 1017 276.15 95 1.8
 1 1523988000 1523995200 1020 60.999 24.492 101.46 1014.96 277.67 91.13 3.08 1014.7 277.95 97 3.9
 1 1523988000 1523995200 1020 62.413 22.184 109.18 1017 276.55 97.11 1.35 1017.1 275.85 99 1.2
 1 1523988000 1523995200 1020 62.398 25.671 136.49 1014.77 276.52 98.33 2.72 1015.2 276.65 96 3.2
 1 1523988000 1523995200 1020 63.099 21.64 6.41 1017.55 274.66 98.89 2.37 1017.6 274.65 83 2.4
 1 1523988000 1523995200 1020 62.535 24.217 174.48 1015.53 277.2 99.22 1.98 1016 276.65 99 .6
 1 1523988000 1523995200 1020 63.082 25.859 108.8 1015.54 277.09 96.29 2.21 1016 277.25 92 1.1
 1 1523988000 1523995200 1020 62.893 27.633 104.44 1014.74 276.58 95.66 2.37 1014.7 277.25 91 1.6
 1 1523988000 1523995200 1020 63.378 28.662 160.38 1015.51 276.68 98.74 2.23 1016 276.55 97 2
 1 1523988000 1523995200 1020 62.77 30.975 139.92 1014.8 277.14 91.06 1.83 1014.8 277.25 78 2.1
 1 1523988000 1523995200 1020 63.844 23.125 10.53 1017.3 274.69 98.95 1.77 1017.3 273.75 91 1.1
 1 1523988000 1523995200 1020 64.05 24.725 75.22 1016.63 276.78 99.83 .36 1017.2 274.85 93 .8
 1 1523988000 1523995200 1020 64.937 25.373 7.48 1017.02 274.64 94.08 .97 1017 273.05 90 .8
 1 1523988000 1523995200 1020 65.4 26.963 122.13 1017.32 274.09 99.91 .96 1018.3 272.75 76 1
 1 1523988000 1523995200 1020 64.931 28.747 222.51 1017.57 275.97 95.27 1.6 1018.4 271.85 96 1.1
 1 1523988000 1523995200 1020 65.847 24.174 10.94 1017.3 276.41 95.32 1.23 1017.9 274.95 74 1
 1 1523988000 1523995200 1020 66.773 23.963 74.13 1017.92 274.49 99.1 .37 1018.1 273.65 80 .6
 1 1523988000 1523995200 1020 66.562 25.838 168.67 1017.53 276.04 93.05 1.03 NA 278.15 55 NA
 1 1523988000 1523995200 1020 67.367 26.629 194.67 1017.9 273.26 99.36 .57 1018.6 272.15 83 1
 1 1523988000 1523995200 1020 66.716 27.159 214.43 1017.67 274.81 96 1.02 1018.7 272.45 81 1.3
 1 1523988000 1523995200 1020 66.834 28.674 206.6 1017.82 274.82 96.37 1.65 1018.6 272.35 81 1.1
 1 1523988000 1523995200 1020 69.049 20.791 567.59 1018.6 272.42 77.1 1.47 1019.7 271.65 86 .6
 1 1523988000 1523995200 1020 69.756 27.007 154.75 1018.02 270.91 92.89 .87 1018.6 270.65 86 0
 1 1523988000 1523995200 1020 68.849 28.299 144.27 1017.72 272.2 87.51 1.03 1017.9 270.55 92 1.9
 1 1523988000 1523995200 1020 64.217 27.752 157.28 1016.78 276.78 95.87 1.53 1017.3 277.15 87 1.3
 1 1523988000 1523995200 1020 59.959 19.954 .07 1018.65 272.83 100 5.07 1019.3 275.95 95 6.7
 1 1523988000 1523995200 1020 60.301 19.131 .05 1019.05 272.04 100 3.25 1019.6 276.55 97 5.3
 1 1523988000 1523995200 1020 59.505 20.347 -.02 1018.72 272.89 100 4.68 1018.8 277.65 84 4.3
 1 1523988000 1523995200 1020 60.258 20.747 4.38 1017.98 274.61 97.91 4.66 1018.2 275.95 87 5.4
 1 1523988000 1523995200 1020 59.774 22.949 .15 1016.83 274.99 99.22 6.84 1016.5 276.55 92 8.4
 1 1523988000 1523995200 1020 60.327 24.957 53.08 1014.81 278.43 91.95 2.26 1014.7 279.15 89 4.5
 1 1523988000 1523995200 1020 59.931 24.014 .19 1015.78 276.8 94.4 4.47 1015.3 277.35 89 3.6
 1 1523988000 1523995200 1020 59.985 25.599 -.06 1014.72 277.19 92.68 4.96 1014.3 278.25 94 8.2
 1 1523988000 1523995200 1020 60.204 25.625 .48 1014.48 278.27 90.59 3.68 1014.1 278.25 90 6.4
 1 1523988000 1523995200 1020 60.375 26.959 -.27 1013.28 277.74 92.66 5.93 1012.9 278.45 89 4.6
 1 1523988000 1523995200 1020 60.275 26.445 -.33 1013.78 278.63 91.1 5.61 1013.4 278.75 87 7.1
 1 1523988000 1523995200 1020 60.287 27.185 -.05 1013.13 276.67 93.7 6.11 1012.3 278.25 85 8.8
 1 1523988000 1523995200 1020 60.814 23.498 114.38 1015.85 276.23 96.83 2.88 1015.7 277.05 98 2.3
 1 1523988000 1523995200 1020 61.418 23.618 113.6 1015.48 276.38 99.14 1.87 1015.3 276.85 99 2.1
 1 1523988000 1523995200 1020 60.962 25.631 83.13 1014.19 277.87 93.85 2.24 1013.9 278.75 93 2.5
 1 1523988000 1523995200 1020 61.044 28.151 85.21 1012.13 277.9 97.59 3.12 1011.8 279.35 95 2.1
 1 1523988000 1523995200 1020 61.689 27.202 117.9 1013.06 277.31 99.71 1.57 1013.1 277.85 91 1.8
 1 1523988000 1523995200 1020 63.435 21.069 .08 1017.96 274.21 100 5.09 1018.2 275.15 79 5.8
 1 1523988000 1523995200 1020 63.12 23.044 44.24 1016.64 276.42 94.15 1.79 1016.6 276.55 90 2.4
 1 1523988000 1523995200 1020 63.008 27.799 86.42 1014.87 276.24 94.9 2.4 1015.5 277.05 95 2.1
 1 1523988000 1523995200 1020 63.751 22.523 .07 1017.46 274.04 100 3.27 1017.3 273.85 88 NA
 1 1523988000 1523995200 1020 64.331 23.446 -.03 1017.08 275.09 87 3.56 1017.4 273.55 88 4.3
 1 1523988000 1523995200 1020 64.283 27.671 135.36 1016.82 276.33 97.24 1.44 1017.4 276.25 87 1
 1 1523988000 1523995200 1020 65.385 24.096 -.56 1017.13 275.04 86.12 2.94 1017.2 282.95 37 5.3
 1 1523988000 1523995200 1020 65.04 24.561 1.39 1016.92 274.27 88.35 1.08 1017.4 277.45 60 5.8
 1 1523988000 1523995200 1020 65.673 24.515 .39 1017.16 276.59 90.3 1.8 1017.7 279.35 49 3.4
 1 1523988000 1523995200 1020 68.613 27.419 155.74 1017.83 272.74 90.15 .77 1018 273.45 72 1.5
 1 1523988000 1523995200 1020 63.142 31.044 197.59 1015.54 276.67 93.36 2.38 1015 279.15 51 3.7
 1 1523988000 1523995200 1020 64.112 28.336 155.57 1016.79 276.3 98.1 1.59 1017.4 277.65 75 1.7
 1 1523988000 1523995200 1020 64.298 30.171 197.73 1017.07 276.44 99.65 1.76 1017.8 273.85 98 0
 1 1523988000 1523995200 1020 64.612 23.897 -.03 1017.09 273.56 81.27 2.63 1017.1 280.75 46 4.1
 1 1523988000 1523995200 1020 64.684 25.089 50.28 1016.86 274.72 98.79 .36 1017.2 273.75 78 0
 1 1523988000 1523995200 1020 64.501 26.424 116.92 1017.03 274.77 98.12 1.73 1017.8 271.95 96 1.3
 1 1523988000 1523995200 1020 65.575 28.218 204.74 1017.74 273.84 99.78 .65 NA 272.15 86 0
 1 1523988000 1523995200 1020 66.166 29.152 336.48 1017.91 274.33 96.24 1.29 NA 277.95 54 5.3
 1 1523988000 1523995200 1020 66.498 25.709 100.85 1017.63 275.18 96.61 .34 1018 275.35 77 0
 1 1523988000 1523995200 1020 66.579 26.011 117.63 1017.65 274.76 98.78 .58 1018.3 272.05 82 0
 1 1523988000 1523995200 1020 67.286 28.177 187.64 1017.83 273.08 99.49 .55 NA 272.65 82 0
 1 1523988000 1523995200 1020 67.022 27.218 248.83 1017.73 275.54 93.91 .89 1017.9 278.35 55 NA
 1 1523988000 1523995200 1020 67.162 29.178 252.86 1017.95 273.33 98.45 .17 1018.9 270.65 90 0
 1 1523988000 1523995200 1020 68.063 24.033 493.56 1017.85 274.43 80 1.81 1018.8 275.25 79 5.9
 1 1523988000 1523995200 1020 67.973 24.116 402.09 1017.91 274.38 80.58 1.05 1017.3 277.95 56 4
