# COMMAND: Rscript --vanilla /metfark/config/splus/temp /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d.table /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d/
#
# TYPE:temp
#
# ATTRIBUTES:14
# _n:3
# title_string1:Temperature
# title_string2:Relative Humidity
# title_string3:Wind Speed
# axis_string1:T (K)
# axis_string2:Rh (%)
# axis_string3:FF (m/s)
# file_string1:t
# file_string2:rh
# file_string3:ff
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:14
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_wmo*1000 + obs_id
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# pressure_hpa:round(pres,0.01)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(temp,0.01)
# model_variable2:round(rh*100,0.01)
# model_variable3:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_temp,0.01)
# obs_variable2:round(obs_rh,0.01)
# obs_variable3:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg pressure_hpa altitude_meter model_variable1 model_variable2 model_variable3 obs_variable1 obs_variable2 obs_variable3
 1 1523966400 1524052800 22522 64.95 34.65 712 7.9 266.94 21.61 7.08 NA NA 7
 1 1523966400 1524052800 22522 64.95 34.65 700 7.9 266.36 17.98 7.06 266.5 250.5 7
 1 1523966400 1524052800 22522 64.95 34.65 654 7.9 262.69 19.12 8.24 262.7 243.7 NA
 1 1523966400 1524052800 22522 64.95 34.65 650 7.9 262.37 19.22 8.35 261.9 242.9 NA
 1 1523966400 1524052800 22522 64.95 34.65 580 7.9 256.78 20.96 10.17 257.9 241.9 NA
 1 1523966400 1524052800 22522 64.95 34.65 538 7.9 253.42 22.01 11.28 NA NA 10
 1 1523966400 1524052800 22522 64.95 34.65 528 7.9 252.62 22.26 11.54 251.9 237.9 NA
 1 1523966400 1524052800 22522 64.95 34.65 500 7.9 250.38 22.96 12.28 250.1 236.1 13
 1 1523966400 1524052800 22522 64.95 34.65 461 7.9 246.03 20.36 13.64 246.5 232.5 NA
 1 1523966400 1524052800 22522 64.95 34.65 456 7.9 245.48 20.03 13.83 NA NA 13
 1 1523966400 1524052800 22522 64.95 34.65 400 7.9 239.23 16.31 16.15 238.1 224.1 15
 1 1523966400 1524052800 22522 64.95 34.65 382 7.9 236.27 24.09 16.11 NA NA 15
 1 1523966400 1524052800 22522 64.95 34.65 336 7.9 228.7 43.96 16.03 228.9 215.9 17
 1 1523966400 1524052800 22522 64.95 34.65 300 7.9 222.78 59.51 15.96 222.1 210.1 17
 1 1523966400 1524052800 22522 64.95 34.65 294 7.9 222.03 59.72 16.07 220.5 209.5 NA
 1 1523966400 1524052800 22522 64.95 34.65 253 7.9 216.96 61.11 17 214.5 204.5 16
 1 1523966400 1524052800 22522 64.95 34.65 250 7.9 216.59 61.22 17.08 214.7 204.7 16
 1 1523966400 1524052800 22522 64.95 34.65 226 7.9 216.7 42.48 17.28 NA NA 18
 1 1523966400 1524052800 22522 64.95 34.65 208 7.9 216.79 28.42 17.47 213.9 203.9 NA
 1 1523966400 1524052800 22522 64.95 34.65 200 7.9 216.83 22.17 17.57 215.5 204.5 17
 1 1523966400 1524052800 22522 64.95 34.65 199 7.9 216.9 21.78 17.56 NA NA 17
 1 1523966400 1524052800 22522 64.95 34.65 186 7.9 217.76 16.7 17.42 NA NA 17
 1 1523966400 1524052800 22522 64.95 34.65 169 7.9 218.89 10.06 17.25 219.7 208.7 NA
 1 1523966400 1524052800 22522 64.95 34.65 150 7.9 220.15 2.63 17.11 219.1 208.1 16
 1 1523966400 1524052800 22522 64.95 34.65 144 7.9 219.95 2.56 16.79 NA NA 18
 1 1523966400 1524052800 22522 64.95 34.65 101 7.9 218.52 2.01 14.7 NA NA 15
 1 1523966400 1524052800 22522 64.95 34.65 100 7.9 218.49 2 14.65 218.3 205.3 15
 1 1523966400 1524052800 22522 64.95 34.65 89 7.9 218.19 1.83 13.36 NA NA 16
 1 1523966400 1524052800 22522 64.95 34.65 78.1 7.9 217.89 1.67 12.14 NA NA 14
 1 1523966400 1524052800 22522 64.95 34.65 70 7.9 217.67 1.55 11.27 217.1 205.1 12
 1 1523966400 1524052800 22522 64.95 34.65 53 7.9 217.2 1.29 9.61 NA NA 9
 1 1523966400 1524052800 22522 64.95 34.65 50 7.9 217.12 1.25 9.35 216.9 203.9 10
 1 1523966400 1524052800 22543 64.62 40.52 1000 14 279.93 52.16 4.53 278.8 265.8 6
 1 1523966400 1524052800 22543 64.62 40.52 992 14 279.49 55.03 4.93 NA NA 7
 1 1523966400 1524052800 22543 64.62 40.52 969 14 278.23 63.3 6.08 279.4 266.4 NA
 1 1523966400 1524052800 22543 64.62 40.52 925 14 275.83 79.13 8.34 276.6 264.6 6
 1 1523966400 1524052800 22543 64.62 40.52 900 14 274.59 75.48 8.51 275.4 267.4 NA
 1 1523966400 1524052800 22543 64.62 40.52 850 14 272.11 68.18 8.93 272.9 260.9 9
 1 1523966400 1524052800 22543 64.62 40.52 849 14 272.07 67.97 8.96 NA NA 9
 1 1523966400 1524052800 22543 64.62 40.52 811 14 270.72 60.04 10.27 271.3 260.3 NA
 1 1523966400 1524052800 22543 64.62 40.52 791 14 269.9 54.36 10.79 268.9 257.9 NA
 1 1523966400 1524052800 22543 64.62 40.52 705 14 265.88 22.08 11.98 266.9 248.9 NA
 1 1523966400 1524052800 22543 64.62 40.52 700 14 265.65 20.2 12.05 266.5 248.5 12
 1 1523966400 1524052800 22543 64.62 40.52 597 14 257.57 29.38 14.4 259.3 245.3 NA
 1 1523966400 1524052800 22543 64.62 40.52 577 14 256 31.17 14.85 NA NA 13
 1 1523966400 1524052800 22543 64.62 40.52 573 14 255.69 31.53 14.94 255.7 244.7 NA
 1 1523966400 1524052800 22543 64.62 40.52 500 14 249.96 38.04 16.61 249.5 236.5 14
 1 1523966400 1524052800 22543 64.62 40.52 480 14 247.6 34.2 17.5 247.9 232.9 NA
 1 1523966400 1524052800 22543 64.62 40.52 458 14 245 29.97 18.52 NA NA 16
 1 1523966400 1524052800 22543 64.62 40.52 417 14 240.16 22.1 20.56 240.3 226.3 NA
 1 1523966400 1524052800 22543 64.62 40.52 400 14 238.15 18.84 21.44 236.9 223.9 17
 1 1523966400 1524052800 22543 64.62 40.52 395 14 237.37 20.69 21.53 235.5 221.5 NA
 1 1523966400 1524052800 22543 64.62 40.52 300 14 222.58 55.9 23.75 221.7 210.7 23
 1 1523966400 1524052800 22543 64.62 40.52 255 14 216.17 76.53 21.84 NA NA 25
 1 1523966400 1524052800 22543 64.62 40.52 250 14 215.46 78.83 21.63 213.9 203.9 24
 1 1523966400 1524052800 22543 64.62 40.52 249 14 215.49 77.64 21.64 213.3 203.3 24
 1 1523966400 1524052800 22543 64.62 40.52 238 14 215.79 64.61 21.73 NA NA 22
 1 1523966400 1524052800 22543 64.62 40.52 200 14 216.82 19.59 22.18 216.7 206.7 21
 1 1523966400 1524052800 22543 64.62 40.52 161 14 219.47 6.2 19.57 220.1 209.1 NA
 1 1523966400 1524052800 22543 64.62 40.52 155 14 219.87 4.14 19.22 NA NA 16
 1 1523966400 1524052800 22543 64.62 40.52 150 14 220.21 2.42 18.94 219.1 209.1 16
 1 1523966400 1524052800 22543 64.62 40.52 144 14 220.06 2.36 18.51 NA NA 15
 1 1523966400 1524052800 22543 64.62 40.52 115 14 219.31 2.05 16.47 NA NA 18
 1 1523966400 1524052800 22543 64.62 40.52 101 14 218.95 1.9 15.49 219.1 208.1 NA
 1 1523966400 1524052800 22543 64.62 40.52 100 14 218.93 1.89 15.42 219.1 207.1 14
 1 1523966400 1524052800 22543 64.62 40.52 70 14 218 1.48 12.61 218.5 205.5 15
 1 1523966400 1524052800 22543 64.62 40.52 59.1 14 217.66 1.33 11.65 NA NA 12
 1 1523966400 1524052800 22543 64.62 40.52 50 14 217.38 1.21 10.88 217.5 204.5 12
 1 1523966400 1524052800 22820 61.82 34.27 1000 65 283.54 38.52 4.46 286 268 4
 1 1523966400 1524052800 22820 61.82 34.27 925 65 278.08 41.71 7.06 279.8 263.8 5
 1 1523966400 1524052800 22820 61.82 34.27 915 65 277.57 44.01 7.37 NA NA 5
 1 1523966400 1524052800 22820 61.82 34.27 893 65 276.46 49.07 8.07 276.4 262.4 NA
 1 1523966400 1524052800 22820 61.82 34.27 866 65 275.1 55.27 8.92 NA NA 9
 1 1523966400 1524052800 22820 61.82 34.27 850 65 274.29 58.95 9.43 274.8 262.8 10
 1 1523966400 1524052800 22820 61.82 34.27 844 65 274.06 58.44 9.3 NA NA 11
 1 1523966400 1524052800 22820 61.82 34.27 761 65 269.88 46.75 6.89 NA NA 6
 1 1523966400 1524052800 22820 61.82 34.27 743 65 268.75 43.08 6.2 NA NA 5
 1 1523966400 1524052800 22820 61.82 34.27 705 65 266.37 35.33 4.78 NA NA 4
 1 1523966400 1524052800 22820 61.82 34.27 700 65 266.06 34.31 4.6 266.1 253.1 4
 1 1523966400 1524052800 22820 61.82 34.27 689 65 265.22 33.65 4.87 266.1 253.1 NA
 1 1523966400 1524052800 22820 61.82 34.27 686 65 265 33.47 4.94 NA NA 3
 1 1523966400 1524052800 22820 61.82 34.27 668 65 263.63 32.38 5.38 NA NA 3
 1 1523966400 1524052800 22820 61.82 34.27 662 65 263.18 32.01 5.53 263.5 253.5 NA
 1 1523966400 1524052800 22820 61.82 34.27 648 65 262.12 31.17 5.87 NA NA 2
 1 1523966400 1524052800 22820 61.82 34.27 631 65 260.83 30.14 6.28 NA NA 4
 1 1523966400 1524052800 22820 61.82 34.27 616 65 259.7 29.23 6.64 258.5 246.5 NA
 1 1523966400 1524052800 22820 61.82 34.27 614 65 259.54 29.11 6.69 NA NA 3
 1 1523966400 1524052800 22820 61.82 34.27 596 65 258.18 28.02 7.13 260.5 243.5 NA
 1 1523966400 1524052800 22820 61.82 34.27 564 65 255.76 26.08 7.9 NA NA 12
 1 1523966400 1524052800 22820 61.82 34.27 560 65 255.46 25.84 8 258.1 235.1 NA
 1 1523966400 1524052800 22820 61.82 34.27 547 65 254.47 25.06 8.32 NA NA 9
 1 1523966400 1524052800 22820 61.82 34.27 531 65 253.26 24.09 8.71 NA NA 8
 1 1523966400 1524052800 22820 61.82 34.27 500 65 250.91 22.21 9.46 251.7 231.7 7
 1 1523966400 1524052800 22820 61.82 34.27 449 65 244.91 19.2 8.48 246.1 226.1 NA
 1 1523966400 1524052800 22820 61.82 34.27 415 65 240.9 17.18 7.83 NA NA 6
 1 1523966400 1524052800 22820 61.82 34.27 400 65 239.13 16.3 7.54 238.9 220.9 6
 1 1523966400 1524052800 22820 61.82 34.27 347 65 231.3 24.36 6.87 NA NA 7
 1 1523966400 1524052800 22820 61.82 34.27 326 65 228.2 27.55 6.6 NA NA 8
 1 1523966400 1524052800 22820 61.82 34.27 319 65 227.16 28.61 6.52 225.9 209.9 NA
 1 1523966400 1524052800 22820 61.82 34.27 307 65 225.39 30.44 6.37 NA NA 9
 1 1523966400 1524052800 22820 61.82 34.27 300 65 224.36 31.5 6.28 223.1 209.1 9
 1 1523966400 1524052800 22820 61.82 34.27 287 65 222.98 32.8 5.61 NA NA 9
 1 1523966400 1524052800 22820 61.82 34.27 271 65 221.3 34.4 5.25 218.9 204.9 5
 1 1523966400 1524052800 22820 61.82 34.27 250 65 219.08 36.5 5.67 217.9 203.9 6
 1 1523966400 1524052800 22820 61.82 34.27 246 65 219.04 34.78 6.11 217.3 203.3 5
 1 1523966400 1524052800 22820 61.82 34.27 238 65 218.95 31.34 7.08 NA NA 4
 1 1523966400 1524052800 22820 61.82 34.27 223 65 218.78 24.88 9.09 NA NA 11
 1 1523966400 1524052800 22820 61.82 34.27 210 65 218.63 19.28 10.94 NA NA 12
 1 1523966400 1524052800 22820 61.82 34.27 200 65 218.52 14.97 12.41 217.5 204.5 15
 1 1523966400 1524052800 22820 61.82 34.27 196 65 218.69 13.97 12.62 217.5 203.5 16
 1 1523966400 1524052800 22820 61.82 34.27 172 65 219.75 7.92 13.87 221.5 208.5 NA
 1 1523966400 1524052800 22820 61.82 34.27 150 65 220.71 2.38 15.06 220.3 206.3 14
 1 1523966400 1524052800 22820 61.82 34.27 122 65 218.83 2.32 13.29 NA NA 13
 1 1523966400 1524052800 22820 61.82 34.27 114 65 218.3 2.31 12.79 219.1 205.1 NA
 1 1523966400 1524052800 22820 61.82 34.27 100 65 217.36 2.28 11.93 217.3 203.3 14
 1 1523966400 1524052800 22820 61.82 34.27 94.9 65 217.22 2.2 11.47 NA NA 14
 1 1523966400 1524052800 22820 61.82 34.27 70 65 216.52 1.82 9.37 216.7 202.7 11
 1 1523966400 1524052800 22820 61.82 34.27 68 65 216.46 1.78 9.21 NA NA 11
 1 1523966400 1524052800 22820 61.82 34.27 66.6 65 216.42 1.76 9.1 217.1 203.1 NA
 1 1523966400 1524052800 22820 61.82 34.27 64.6 65 216.37 1.73 8.95 NA NA 11
 1 1523966400 1524052800 22820 61.82 34.27 56.9 65 216.15 1.61 8.38 NA NA 9
 1 1523966400 1524052800 22820 61.82 34.27 50 65 215.96 1.51 7.9 216.7 202.7 6
 1 1523966400 1524092400 3005 60.13 -1.18 991 13 284.86 74.13 20.16 NA NA 20.1
 1 1523966400 1524092400 3005 60.13 -1.18 984 13 284.87 72.51 20.39 284 280.7 NA
 1 1523966400 1524092400 3005 60.13 -1.18 977 13 284.89 70.89 20.62 285.2 280.2 NA
 1 1523966400 1524092400 3005 60.13 -1.18 975 13 284.89 70.42 20.68 286.6 279.6 NA
 1 1523966400 1524092400 3005 60.13 -1.18 969 13 284.9 69.03 20.89 NA NA 23.1
 1 1523966400 1524092400 3005 60.13 -1.18 953 13 284.94 65.33 21.47 286 279 NA
 1 1523966400 1524092400 3005 60.13 -1.18 951 13 284.94 64.86 21.55 NA NA 21.1
 1 1523966400 1524092400 3005 60.13 -1.18 940 13 284.96 62.32 21.98 285.4 278.4 21.1
 1 1523966400 1524092400 3005 60.13 -1.18 932 13 284.98 60.46 22.3 NA NA 21.6
 1 1523966400 1524092400 3005 60.13 -1.18 918 13 284.6 58.47 22.44 NA NA 23.1
 1 1523966400 1524092400 3005 60.13 -1.18 902 13 283.7 57.61 22.11 282.6 278.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 898 13 283.48 57.39 22.03 NA NA 25.7
 1 1523966400 1524092400 3005 60.13 -1.18 895 13 283.31 57.23 21.97 NA NA 25.7
 1 1523966400 1524092400 3005 60.13 -1.18 879 13 282.42 56.37 21.69 281.4 277.8 NA
 1 1523966400 1524092400 3005 60.13 -1.18 867 13 281.75 55.73 21.51 NA NA 20.6
 1 1523966400 1524092400 3005 60.13 -1.18 864 13 281.58 55.57 21.47 280.6 276.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 860 13 281.35 55.35 21.41 281 275 NA
 1 1523966400 1524092400 3005 60.13 -1.18 852 13 280.91 54.93 21.31 NA NA 23.1
 1 1523966400 1524092400 3005 60.13 -1.18 849 13 280.73 54.56 21.27 281.2 275.2 NA
 1 1523966400 1524092400 3005 60.13 -1.18 837 13 279.99 51.4 21.03 280.4 274.4 NA
 1 1523966400 1524092400 3005 60.13 -1.18 834 13 279.8 50.62 20.97 280.2 272.2 NA
 1 1523966400 1524092400 3005 60.13 -1.18 833 13 279.74 50.35 20.95 NA NA 21.1
 1 1523966400 1524092400 3005 60.13 -1.18 829 13 279.49 49.3 20.87 280 274 NA
 1 1523966400 1524092400 3005 60.13 -1.18 820 13 278.93 46.94 20.7 279.2 274.2 NA
 1 1523966400 1524092400 3005 60.13 -1.18 818 13 278.8 46.41 20.66 NA NA 24.7
 1 1523966400 1524092400 3005 60.13 -1.18 816 13 278.68 45.89 20.62 278.8 273.8 NA
 1 1523966400 1524092400 3005 60.13 -1.18 814 13 278.56 45.36 20.58 278.8 272.8 NA
 1 1523966400 1524092400 3005 60.13 -1.18 813 13 278.49 45.1 20.56 279 271 NA
 1 1523966400 1524092400 3005 60.13 -1.18 811 13 278.37 44.57 20.53 279 270 NA
 1 1523966400 1524092400 3005 60.13 -1.18 803 13 277.87 42.47 20.37 NA NA 21.6
 1 1523966400 1524092400 3005 60.13 -1.18 800 13 277.68 41.68 20.32 NA NA 21.6
 1 1523966400 1524092400 3005 60.13 -1.18 789 13 277.01 38.98 20.53 NA NA 22.1
 1 1523966400 1524092400 3005 60.13 -1.18 773 13 276.02 35.06 20.89 275.4 269.4 NA
 1 1523966400 1524092400 3005 60.13 -1.18 772 13 275.96 34.81 20.92 NA NA 21.1
 1 1523966400 1524092400 3005 60.13 -1.18 768 13 275.72 33.83 21.01 275 267 NA
 1 1523966400 1524092400 3005 60.13 -1.18 762 13 275.35 32.36 21.16 274.4 267.4 NA
 1 1523966400 1524092400 3005 60.13 -1.18 759 13 275.16 31.62 21.24 274.2 266.2 NA
 1 1523966400 1524092400 3005 60.13 -1.18 750 13 274.61 29.41 21.48 273.4 265.4 NA
 1 1523966400 1524092400 3005 60.13 -1.18 744 13 274.24 27.94 21.65 NA NA 22.6
 1 1523966400 1524092400 3005 60.13 -1.18 742 13 274.12 27.45 21.71 272.9 262.9 NA
 1 1523966400 1524092400 3005 60.13 -1.18 738 13 273.87 26.47 21.83 272.5 263.5 NA
 1 1523966400 1524092400 3005 60.13 -1.18 731 13 273.44 24.75 22.04 272.1 259.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 723 13 272.95 22.79 22.29 271.7 257.7 NA
 1 1523966400 1524092400 3005 60.13 -1.18 720 13 272.77 22.05 22.39 NA NA 20.1
 1 1523966400 1524092400 3005 60.13 -1.18 709 13 272.09 19.35 22.75 NA NA 22.1
 1 1523966400 1524092400 3005 60.13 -1.18 700 13 271.54 17.14 23.06 270.1 252.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 693 13 270.92 18.25 23.43 NA NA 24.7
 1 1523966400 1524092400 3005 60.13 -1.18 666 13 268.52 22.53 24.88 267.3 250.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 661 13 268.07 23.32 25.16 267.1 251.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 657 13 267.72 23.96 25.38 NA NA 23.7
 1 1523966400 1524092400 3005 60.13 -1.18 638 13 266.03 26.97 26.45 266.1 245.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 625 13 264.88 29.02 27.19 NA NA 31.4
 1 1523966400 1524092400 3005 60.13 -1.18 610 13 263.55 31.4 28.05 NA NA 31.9
 1 1523966400 1524092400 3005 60.13 -1.18 603 13 262.92 32.51 28.46 264.3 243.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 600 13 262.66 32.99 28.64 NA NA 34
 1 1523966400 1524092400 3005 60.13 -1.18 591 13 261.86 34.41 29.17 263.3 244.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 589 13 261.68 34.73 29.29 NA NA 35
 1 1523966400 1524092400 3005 60.13 -1.18 578 13 260.7 36.47 29.94 262.1 239.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 565 13 259.55 38.53 30.72 260.9 241.9 32.4
 1 1523966400 1524092400 3005 60.13 -1.18 538 13 257.15 42.81 32.35 257.9 233.9 NA
 1 1523966400 1524092400 3005 60.13 -1.18 526 13 256.08 44.71 33.09 256.5 237.5 NA
 1 1523966400 1524092400 3005 60.13 -1.18 520 13 255.55 45.66 33.46 255.7 235.7 NA
 1 1523966400 1524092400 3005 60.13 -1.18 518 13 255.37 45.98 33.58 255.5 237.5 37.6
 1 1523966400 1524092400 3005 60.13 -1.18 515 13 255.11 46.45 33.76 255.3 243.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 514 13 255.02 46.61 33.82 255.1 244.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 508 13 254.49 47.56 34.2 254.3 244.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 507 13 254.4 47.72 34.26 NA NA 36
 1 1523966400 1524092400 3005 60.13 -1.18 502 13 253.95 48.51 34.57 253.5 239.5 NA
 1 1523966400 1524092400 3005 60.13 -1.18 499 13 253.66 49.25 34.75 253.3 236.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 498 13 253.55 49.67 34.8 253.3 239.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 492 13 252.88 52.2 35.14 252.5 242.5 NA
 1 1523966400 1524092400 3005 60.13 -1.18 486 13 252.2 54.73 35.48 251.9 242.9 NA
 1 1523966400 1524092400 3005 60.13 -1.18 483 13 251.86 55.99 35.66 251.5 241.5 NA
 1 1523966400 1524092400 3005 60.13 -1.18 482 13 251.75 56.42 35.72 251.3 238.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 479 13 251.41 57.68 35.89 251.1 236.1 NA
 1 1523966400 1524092400 3005 60.13 -1.18 474 13 250.85 59.79 36.18 250.9 239.9 NA
 1 1523966400 1524092400 3005 60.13 -1.18 472 13 250.63 60.63 36.3 NA NA 39.1
 1 1523966400 1524092400 3005 60.13 -1.18 460 13 249.28 65.69 37.02 NA NA 36
 1 1523966400 1524092400 3005 60.13 -1.18 457 13 248.94 66.95 37.2 248.3 240.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 455 13 248.72 67.8 37.32 247.9 241.9 NA
 1 1523966400 1524092400 3005 60.13 -1.18 451 13 248.27 69.48 37.56 247.3 241.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 449 13 248.04 70.33 37.69 247.1 242.8 NA
 1 1523966400 1524092400 3005 60.13 -1.18 441 13 247.14 73.7 38.18 NA NA 41.7
 1 1523966400 1524092400 3005 60.13 -1.18 432 13 246.13 77.49 38.74 245.7 242.6 NA
 1 1523966400 1524092400 3005 60.13 -1.18 414 13 244.11 85.08 39.89 NA NA 42.7
 1 1523966400 1524092400 3005 60.13 -1.18 398 13 242.26 91.16 40.96 242.3 238.4 NA
 1 1523966400 1524092400 3005 60.13 -1.18 391 13 241.3 91.79 41.52 242.9 239 NA
 1 1523966400 1524092400 3005 60.13 -1.18 376 13 239.25 93.15 42.74 NA NA 41.2
 1 1523966400 1524092400 3005 60.13 -1.18 373 13 238.84 93.42 42.98 240.1 236.3 NA
 1 1523966400 1524092400 3005 60.13 -1.18 357 13 236.65 94.86 44.3 NA NA 44.8
 1 1523966400 1524092400 3005 60.13 -1.18 324 13 232.14 97.83 47.07 NA NA 42.7
 1 1523966400 1524092400 3005 60.13 -1.18 268 13 223.22 100 50.36 NA NA 52.5
 1 1523966400 1524092400 3005 60.13 -1.18 199 13 212.79 63.1 45.08 NA NA 44.8
 1 1523966400 1524092400 3005 60.13 -1.18 188 13 214.11 49.67 40.21 NA NA 48.4
 1 1523966400 1524092400 3005 60.13 -1.18 177 13 215.43 36.24 35.35 NA NA 30.3
 1 1523966400 1524092400 3005 60.13 -1.18 167 13 216.64 24.03 30.93 NA NA 23.7
 1 1523966400 1524092400 3005 60.13 -1.18 155 13 218.08 9.38 25.65 NA NA 21.6
 1 1523966400 1524092400 3005 60.13 -1.18 148 13 218.62 3.23 23.06 NA NA 22.6
 1 1523966400 1524092400 3005 60.13 -1.18 138 13 218.3 3.05 21.12 NA NA 17.5
 1 1523966400 1524092400 3005 60.13 -1.18 133 13 218.14 2.96 20.14 NA NA 21.6
 1 1523966400 1524092400 3005 60.13 -1.18 130 13 218.04 2.91 19.56 NA NA 18.5
 1 1523966400 1524092400 3005 60.13 -1.18 125 13 217.88 2.82 18.59 NA NA 14.4
 1 1523966400 1524092400 3005 60.13 -1.18 121 13 217.75 2.74 17.82 NA NA 11.3
 1 1523966400 1524092400 3005 60.13 -1.18 117 13 217.62 2.67 17.04 NA NA 9.3
 1 1523966400 1524092400 3005 60.13 -1.18 115 13 217.56 2.63 16.66 NA NA 10.8
 1 1523966400 1524092400 3005 60.13 -1.18 109 13 217.36 2.52 15.5 NA NA 17
 1 1523966400 1524092400 3005 60.13 -1.18 104 13 217.2 2.43 14.54 NA NA 10.3
 1 1523966400 1524092400 3005 60.13 -1.18 100 13 217.08 2.36 13.77 NA NA 15.4
 1 1523988000 1524006000 3005 60.13 -1.18 1000 13 284.11 69.84 11.27 281.8 279.2 3.1
 1 1523988000 1524006000 3005 60.13 -1.18 996 13 284 69.69 11.13 283.4 279 NA
 1 1523988000 1524006000 3005 60.13 -1.18 990 13 283.83 69.48 10.91 NA NA 5.1
 1 1523988000 1524006000 3005 60.13 -1.18 985 13 283.69 69.3 10.74 282.8 278.8 NA
 1 1523988000 1524006000 3005 60.13 -1.18 981 13 283.58 69.16 10.59 NA NA 6.7
 1 1523988000 1524006000 3005 60.13 -1.18 978 13 283.5 69.05 10.49 284.6 278.6 NA
 1 1523988000 1524006000 3005 60.13 -1.18 948 13 282.67 67.99 9.45 NA NA 12.9
 1 1523988000 1524006000 3005 60.13 -1.18 945 13 282.59 67.88 9.35 282.2 278 NA
 1 1523988000 1524006000 3005 60.13 -1.18 929 13 282.14 67.31 8.81 281.6 278.2 NA
 1 1523988000 1524006000 3005 60.13 -1.18 925 13 282.03 67.17 8.68 281.4 277.5 10.3
 1 1523988000 1524006000 3005 60.13 -1.18 910 13 280.94 67.53 8.36 281 276.4 NA
 1 1523988000 1524006000 3005 60.13 -1.18 908 13 280.79 67.58 8.32 NA NA 9.8
 1 1523988000 1524006000 3005 60.13 -1.18 893 13 279.7 67.94 8.03 NA NA 9.3
 1 1523988000 1524006000 3005 60.13 -1.18 888 13 279.34 68.06 7.94 NA NA 8.7
 1 1523988000 1524006000 3005 60.13 -1.18 881 13 278.83 68.23 7.82 NA NA 8.7
 1 1523988000 1524006000 3005 60.13 -1.18 867 13 277.81 68.57 7.61 NA NA 9.8
 1 1523988000 1524006000 3005 60.13 -1.18 857 13 277.08 68.81 7.48 276.6 273.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 850 13 276.57 68.98 7.4 276.2 273 9.3
 1 1523988000 1524006000 3005 60.13 -1.18 843 13 276.05 69.06 7.71 275.6 272.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 818 13 274.18 69.36 8.84 273.4 271.6 7.2
 1 1523988000 1524006000 3005 60.13 -1.18 802 13 272.99 69.55 9.57 272.1 272.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 800 13 272.84 69.57 9.66 NA NA 9.8
 1 1523988000 1524006000 3005 60.13 -1.18 796 13 272.55 69.59 9.82 NA NA 9.8
 1 1523988000 1524006000 3005 60.13 -1.18 793 13 272.33 69.6 9.94 271.5 271.5 NA
 1 1523988000 1524006000 3005 60.13 -1.18 786 13 271.82 69.63 10.22 270.9 270.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 784 13 271.68 69.64 10.3 270.5 269.6 NA
 1 1523988000 1524006000 3005 60.13 -1.18 773 13 270.88 69.69 10.74 270.1 268.5 NA
 1 1523988000 1524006000 3005 60.13 -1.18 770 13 270.66 69.7 10.86 270.3 266.6 NA
 1 1523988000 1524006000 3005 60.13 -1.18 765 13 270.29 69.73 11.06 270.1 265.7 NA
 1 1523988000 1524006000 3005 60.13 -1.18 761 13 270 69.74 11.22 270.1 264.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 759 13 269.86 69.75 11.3 NA NA 14.9
 1 1523988000 1524006000 3005 60.13 -1.18 748 13 269.06 69.8 11.73 269.3 262.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 742 13 268.62 69.83 11.97 269.1 261.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 727 13 267.53 69.89 12.57 268.3 259.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 714 13 266.58 69.95 13.09 NA NA 15.4
