# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d.table /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d/
#
# TYPE:synop
#
# ATTRIBUTES:25
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# min1:-999999
# max1:+999999
# min2:-999999
# max2:+999999
# min3:-999999
# max3:+999999
# min4:-999999
# max4:+999999
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:2
# 1:ECMWF
# 2:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 2 1524528000 1524675600 1020 59.959 19.954 .1 996.9 277.23 87.45 2.05 995.6 277.55 92 2.8
 2 1524528000 1524675600 1020 60.301 19.131 0 996.94 276.46 89.92 3.01 995.4 277.55 94 1.6
 2 1524528000 1524675600 1020 59.505 20.347 0 997.19 277.32 87.54 4.91 995.4 278.15 89 8.1
 2 1524528000 1524675600 1020 60.258 20.747 4.4 996.88 277.86 86.05 1.44 995.6 279.85 79 3.4
 2 1524528000 1524675600 1020 59.774 22.949 .2 997.51 276.1 95.35 5.78 996.8 277.35 94 7.3
 2 1524528000 1524675600 1020 60.327 24.957 53.1 996.45 279.3 83.52 4.56 995.9 280.55 82 6.7
 2 1524528000 1524675600 1020 59.931 24.014 .2 997.46 276.04 95.44 6.36 996.5 277.45 92 5
 2 1524528000 1524675600 1020 59.985 25.599 -.1 997.37 276.07 94.71 8.56 996.5 277.15 96 10.4
 2 1524528000 1524675600 1020 60.204 25.625 .5 996.81 276.22 92.57 8.77 996.1 277.75 95 12.3
 2 1524528000 1524675600 1020 60.375 26.959 -.3 996.42 275.36 96.75 9.79 996.3 276.45 99 5.9
 2 1524528000 1524675600 1020 60.275 26.445 -.3 996.69 276.19 95.03 9.12 996.3 277.35 100 6.6
 2 1524528000 1524675600 1020 60.287 27.185 0 996.68 275.19 97.34 9.29 996.3 276.25 99 6
 2 1524528000 1524675600 1020 60.814 23.498 114.4 995.77 278.89 90.7 2.39 995.1 280.55 83 4.4
 2 1524528000 1524675600 1020 61.418 23.618 113.6 995.11 278.63 96 2.87 994.4 280.15 84 3.1
 2 1524528000 1524675600 1020 60.962 25.631 83.1 995.53 278.75 94.89 2.09 994.6 281.85 77 1.1
 2 1524528000 1524675600 1020 61.044 28.151 85.2 995.44 277.04 99.27 2.97 995.3 279.85 90 2.6
 2 1524528000 1524675600 1020 61.689 27.202 117.9 994.81 276.95 98.37 1.32 994.6 280.25 89 1.4
 2 1524528000 1524675600 1020 63.435 21.069 .1 992.61 277.05 82.83 5.9 991.8 277.85 80 5.8
 2 1524528000 1524675600 1020 63.12 23.044 44.2 992.97 280.2 74.92 3.17 991.9 282.35 65 3.4
 2 1524528000 1524675600 1020 63.008 27.799 86.4 994.05 276.09 98.45 2.4 993.8 277.25 100 2.1
 2 1524528000 1524675600 1020 63.751 22.523 .1 992.01 277.75 86.91 6.93 991.4 276.05 86 NA
 2 1524528000 1524675600 1020 64.331 23.446 0 991.38 277.35 89.06 7.21 991.1 275.05 91 6.5
 2 1524528000 1524675600 1020 64.283 27.671 135.4 993.13 276.01 98.94 2.1 993.3 278.25 86 1.5
 2 1524528000 1524675600 1020 65.385 24.096 -.6 990.97 272.49 100 4.12 990.3 274.35 95 3.7
 2 1524528000 1524675600 1020 65.04 24.561 1.4 991.35 274.47 99.72 4.29 991.3 275.95 89 6.8
 2 1524528000 1524675600 1020 65.673 24.515 .4 991.09 273.48 97.2 1.4 990.7 275.15 95 2.2
 2 1524528000 1524675600 1020 68.613 27.419 155.7 990.2 276.1 94.9 2.52 990 275.75 99 2.1
 2 1524528000 1524675600 1020 63.142 31.044 197.6 995.25 275.21 99.92 1.46 994.9 276.45 100 1.8
 2 1524528000 1524675600 1020 64.112 28.336 155.6 993.63 275.28 98.27 1.54 993.8 277.95 78 2.4
 2 1524528000 1524675600 1020 64.298 30.171 197.7 994.39 274.83 99.58 1.8 994.1 277.05 93 1.6
 2 1524528000 1524675600 1020 64.612 23.897 0 991.32 275.18 94.75 4.17 990.8 275.65 93 8.1
 2 1524528000 1524675600 1020 64.684 25.089 50.3 991.5 278.48 94.84 1.7 991.3 279.45 86 2.5
 2 1524528000 1524675600 1020 64.501 26.424 116.9 992.18 277.36 96.41 2.49 992.5 278.55 86 2.9
 2 1524528000 1524675600 1020 65.575 28.218 204.7 992.68 276.38 94.84 1.98 NA 277.65 94 2.3
 2 1524528000 1524675600 1020 66.166 29.152 336.5 992.81 275.61 93.13 3.03 NA 275.35 94 5.4
 2 1524528000 1524675600 1020 66.498 25.709 100.8 991.02 275.87 99.02 1.13 990.6 277.85 91 2.4
 2 1524528000 1524675600 1020 66.579 26.011 117.6 991.09 276.01 98.64 1.35 990.6 277.15 97 0
 2 1524528000 1524675600 1020 67.286 28.177 187.6 991.36 276.74 94.26 2.43 NA 278.15 75 1.3
 2 1524528000 1524675600 1020 67.022 27.218 248.8 991.26 275.95 96.69 2.98 990.4 275.55 88 NA
 2 1524528000 1524675600 1020 67.162 29.178 252.9 991.91 276.81 91.3 2.35 991.7 278.35 73 .9
 2 1524528000 1524675600 1020 68.063 24.033 493.6 989.93 273.21 98.59 2.95 990.2 272.25 100 5.4
 2 1524528000 1524675600 1020 67.973 24.116 402.1 989.96 273.73 96.37 2.76 989.2 273.85 100 4.3
 2 1524528000 1524675600 1020 68 24.24 304.4 989.89 274.63 91.65 2.29 989.7 276.15 88 2.1
 2 1524528000 1524675600 1020 68.17 25.783 275.2 990.31 274.34 100 1.8 NA 275.15 99 0
 2 1524528000 1524675600 1020 67.822 27.746 260.2 990.7 276.16 92.7 4.75 NA 277.35 77 4.7
 2 1524528000 1524675600 1020 68.415 27.413 319.6 990.36 274.84 98.95 2.62 NA 275.45 97 NA
 2 1524528000 1524675600 1020 68.434 27.444 336.9 990.34 274.77 99.16 3.15 989.9 274.45 100 6
 2 1524528000 1524675600 1020 68.478 28.301 183.5 990.42 276.2 92.61 1.44 990 276.25 93 4.8
 2 1524528000 1524675600 1020 68.603 23.576 393 989.52 274.01 97.95 2.56 989.1 275.75 77 1.3
 2 1524528000 1524675600 1020 68.903 25.736 234.9 989.58 275.2 91.6 1.64 989.5 275.45 89 1.7
 2 1524528000 1524675600 1020 70.082 27.897 112.2 989.19 275.63 89.84 2.66 989.6 276.45 76 2.3
 2 1524528000 1524675600 1020 69.072 27.493 128.6 989.83 275.28 92.23 2.3 NA 275.65 89 1.5
 2 1524528000 1524675600 1020 69.049 27.757 121.5 989.93 274.57 87.24 2.69 989.6 274.25 95 3.8
 2 1524528000 1524675600 1020 61.145 21.303 -.1 996.26 275.2 94.19 2.61 995.4 276.45 93 3.5
 2 1524528000 1524675600 1020 61.253 22.346 45.1 995.72 279.65 78.83 2.92 994.5 282.35 66 5.5
 2 1524528000 1524675600 1020 61.466 23.747 100.1 994.96 278.99 95.13 2.96 994.2 280.85 83 NA
 2 1524528000 1524675600 1020 61.265 25.52 84.9 995.18 277.2 95.75 2.1 994.3 277.85 91 1
 2 1524528000 1524675600 1020 61.217 25.133 148.8 995.27 277.96 98.32 1.33 994.9 279.55 93 3.3
 2 1524528000 1524675600 1020 61.039 28.564 47.8 995.37 277.17 99.98 3.42 995.5 279.25 96 4.2
 2 1524528000 1524675600 1020 61.058 28.209 82.1 995.4 277.17 98.8 3.25 995.3 280.05 89 1.8
 2 1524528000 1524675600 1020 61.445 29.461 72.2 994.94 277.09 100 1.19 995.5 279.65 97 1.5
 2 1524528000 1524675600 1020 62.334 21.191 .3 994.55 275.91 87.2 5.13 993.9 276.25 93 5.4
 2 1524528000 1524675600 1020 62.203 21.17 .1 994.76 275.47 87.8 4.76 994.1 275.75 97 6.6
 2 1524528000 1524675600 1020 61.839 22.464 117.1 994.94 279.04 76.74 2.51 994 280.15 81 3.3
 2 1524528000 1524675600 1020 62.328 23.542 147.3 993.71 279.67 90 1.77 NA 278.05 97 2.8
 2 1524528000 1524675600 1020 61.518 23.754 96.6 994.87 278.21 92.76 2.94 994.3 279.65 84 4.9
 2 1524528000 1524675600 1020 61.704 25.505 86.9 994.73 275.64 91.75 2.07 NA 277.75 NA 2.4
 2 1524528000 1524675600 1020 61.892 27.885 91.4 994.66 276.48 97.45 1.08 994.6 280.25 79 1.6
 2 1524528000 1524675600 1020 62.322 27.908 82.5 994.44 276.7 97.49 1 994.2 279.65 91 2.2
 2 1524528000 1524675600 1020 62.063 28.566 65.1 994.57 274.92 91.06 1.81 994.8 275.85 87 2.3
 2 1524528000 1524675600 1020 61.802 29.315 70.7 994.81 276.51 97.05 1.82 995 278.55 89 NA
 2 1524528000 1524675600 1020 62.934 21.185 1.1 993.55 277.75 83.83 5.64 992.9 275.75 90 7
 2 1524528000 1524675600 1020 62.978 20.74 -.3 993.55 276.72 84.97 7.23 992.6 277.55 83 7.6
 2 1524528000 1524675600 1020 62.938 22.489 40.6 993.28 280.05 75.94 3.3 992.5 282.15 67 2.4
 2 1524528000 1524675600 1020 63.446 24.444 166.6 992.66 278.46 97.33 1.9 NA 278.85 97 1.4
 2 1524528000 1524675600 1020 63.089 24.261 188.6 993.01 278.28 97.45 1.47 992.6 278.05 94 NA
 2 1524528000 1524675600 1020 63.143 27.313 83.7 993.69 276.1 97.76 1.92 993.4 278.65 87 2.1
 2 1524528000 1524675600 1020 62.799 27.905 78.3 994.18 275.98 95.91 1.78 993.8 277.45 97 2.4
 2 1524528000 1524675600 1020 63.232 29.234 123.5 994.42 275.73 98.91 1.28 NA 278.25 90 1.3
 2 1524528000 1524675600 1020 62.546 29.668 62.3 994.88 274.51 91.01 2.56 995 275.75 100 3
 2 1524528000 1524675600 1020 62.602 29.724 70.7 994.89 275.43 94.08 1.62 995.3 278.05 83 NA
 2 1524528000 1524675600 1020 63.321 30.046 99.8 994.7 276.05 96.9 1.54 NA 277.75 98 1.5
 2 1524528000 1524675600 1020 63.736 25.706 157.8 992.5 278.16 95.74 1.91 992.5 279.15 88 1.6
 2 1524528000 1524675600 1020 60.112 21.698 1.6 996.95 276.93 92.12 2.67 996 277.75 100 3.9
 2 1524528000 1524675600 1020 60.387 22.552 10.3 996.61 278.21 86.51 3.04 995.8 278.35 89 NA
 2 1524528000 1524675600 1020 59.869 22.193 .2 997.13 276.69 94.13 5.28 NA 277.65 92 5.4
 2 1524528000 1524675600 1020 59.809 22.912 .3 997.48 276.09 95.44 5.52 996.7 277.25 94 7.2
 2 1524528000 1524675600 1020 60.378 22.096 -.3 996.66 277.61 87.66 2.86 995.8 278.45 90 5
 2 1524528000 1524675600 1020 60.171 22.758 28.2 996.98 278.9 83.54 2.53 NA 279.35 85 3.6
 2 1524528000 1524675600 1020 60.419 24.399 67.6 996.35 279.3 85.6 3.53 995.4 280.85 81 1.9
 2 1524528000 1524675600 1020 59.92 24.35 .3 997.48 276.06 95.21 7.31 NA 277.45 91 7.2
 2 1524528000 1524675600 1020 59.949 24.926 .1 997.43 275.98 94.7 8.43 996.8 277.25 100 8.8
 2 1524528000 1524675600 1020 60.647 23.806 118.2 996.05 278.86 88.72 2.46 NA 279.45 85 3.5
 2 1524528000 1524675600 1020 60.509 24.654 105.3 996.11 278.78 95.84 2.45 995.9 280.55 77 NA
 2 1524528000 1524675600 1020 60.891 26.929 74.2 995.57 277.52 98.99 1.04 995.2 280.85 87 NA
 2 1524528000 1524675600 1020 60.527 27.673 14.1 996.27 276.5 96.08 2.72 NA 276.45 100 3.6
 2 1524528000 1524675600 1020 61.198 28.473 68.8 995.15 274.94 95.86 3.94 995.4 276.95 99 2.8
 2 1524528000 1524675600 1020 62.51 24.808 218.3 993.67 277.83 97.88 1.23 993.6 278.35 83 3.2
 2 1524528000 1524675600 1020 60.628 25.193 73 995.97 278.82 95.91 1.66 994.9 281.95 78 2.6
 2 1524528000 1524675600 1020 60.116 20.298 2.9 996.84 277.84 86.35 1.76 995.6 279.05 86 2.3
 2 1524528000 1524675600 1020 60.291 24.568 80.6 996.58 279.08 85.67 2.78 995.9 279.95 87 2.9
 2 1524528000 1524675600 1020 60.178 24.787 11.9 996.86 278.63 82.72 4.35 996.2 279.75 80 5.5
 2 1524528000 1524675600 1020 60.304 25.549 7 996.57 277.75 86.66 5.07 NA 279.25 89 6.4
 2 1524528000 1524675600 1020 59.844 23.248 -.1 997.5 276.04 95.44 5.12 NA 277.65 92 NA
 2 1524528000 1524675600 1020 60.374 23.113 21.3 996.59 279.64 81.88 3.23 NA 280.15 76 NA
 2 1524528000 1524675600 1020 60.244 24.05 56.8 996.82 278.94 84.01 3.42 NA 280.35 79 NA
 2 1524528000 1524675600 1020 60.596 24.803 100.7 995.97 278.78 96.41 1.49 995.2 281.65 74 NA
 2 1524528000 1524675600 1020 61.115 24.324 88.5 995.2 279.07 96.08 2.48 NA 280.45 79 NA
 2 1524528000 1524675600 1020 61.054 25.038 149 995.43 278.17 98.01 2.01 NA 281.15 80 NA
 2 1524528000 1524675600 1020 60.696 26.811 33.4 995.69 278.7 97.55 1.05 NA 279.85 96 NA
 2 1524528000 1524675600 1020 61.2 26.05 100.5 995.23 277.73 97.58 1.63 NA 280.85 88 NA
 2 1524528000 1524675600 1020 62.183 22.8 161.3 994.34 278.9 75.79 2.97 NA 280.85 73 NA
 2 1524528000 1524675600 1020 61.846 24.287 168.4 994.33 278.56 96.14 1.93 NA 281.15 74 NA
 2 1524528000 1524675600 1020 61.86 24.815 133.5 994.37 278.4 94.06 1.52 NA 280.95 76 NA
 2 1524528000 1524675600 1020 61.879 26.095 138 994.59 277.28 98.44 1.28 NA 279.25 95 NA
 2 1524528000 1524675600 1020 62.235 30.347 112.2 995.27 276.12 99.11 1.02 NA 278.75 97 NA
 2 1524528000 1524675600 1020 62.922 26.425 130.7 993.58 277.52 97.68 1.64 NA 279.05 93 NA
 2 1524528000 1524675600 1020 64.143 25.423 115.1 991.91 278.67 95.79 2.18 NA 277.15 96 NA
 2 1524528000 1524675600 1020 63.667 28.829 113 994.1 275.66 98.23 1.3 NA 277.65 92 NA
 2 1524528000 1524675600 1020 64.664 28.057 308.1 993.2 275.12 99.95 2.38 NA 276.85 91 1.5
 2 1524528000 1524675600 1020 66.37 29.312 238.6 992.63 276.61 91.01 1.96 NA 276.85 92 NA
 2 1524528000 1524675600 1020 66.32 29.4 278 992.76 276.08 92.63 2.57 NA 276.35 93 2.5
 2 1524528000 1524675600 1020 66.53 24.65 105.2 990.8 274.43 99.99 1.15 NA 276.65 90 NA
 2 1524528000 1524675600 1020 67.652 24.902 183.3 990.24 274.89 97.22 1.58 NA 276.15 96 1.4
 2 1524528000 1524675600 1020 67.749 29.611 349.2 991.53 276.19 84.59 3.52 NA 277.25 76 NA
 2 1524528000 1524675600 1020 69.043 20.851 622.4 988.86 273.15 95.58 1.51 NA 271.15 99 NA
 2 1524528000 1524675600 1020 69.141 27.266 159.4 989.71 275.59 91.37 2.52 NA 275.25 92 NA
 2 1524528000 1524675600 1020 69.582 28.894 115.5 989.91 274.91 94.66 2.39 NA 275.75 88 2.6
 2 1524528000 1524675600 1020 69.757 27.012 160.8 989.14 275.77 89.55 2.5 NA 276.35 79 NA
 2 1524528000 1524675600 1020 61.522 28.185 84.8 994.95 275.77 97.3 1.16 NA 279.45 91 2.3
 2 1524528000 1524675600 1020 61.501 23.765 96.2 994.89 278.9 92.99 2.79 NA 280.95 80 NA
 2 1524528000 1524675600 1020 67.997 24.21 330.2 989.9 274.42 92.75 2.54 NA 276.35 86 1.8
 2 1524528000 1524675600 1020 66.171 29.136 324.5 992.79 275.75 92.45 3.02 992.7 276.75 92 NA
 2 1524528000 1524675600 1020 60.125 19.904 10.1 996.82 282.19 71.05 1.37 995.3 279.85 81 1
 2 1524528000 1524675600 1020 59.821 23.573 .4 997.54 276.18 95.12 6.87 996.5 276.85 96 7.1
 2 1524528000 1524675600 1020 60.464 23.65 111.7 996.47 278.69 89.87 2.28 995.8 279.55 82 2.7
 2 1524528000 1524675600 1020 60.105 24.975 .1 997.1 276 94.09 8.97 996.8 277.05 94 7.8
 2 1524528000 1524675600 1020 60.203 24.961 19.7 996.82 278.23 83.25 4.19 996.1 279.95 83 5
 2 1524528000 1524675600 1020 60.392 25.607 25.1 996.34 278.32 94.62 2.46 995.6 280.35 89 2.9
 2 1524528000 1524675600 1020 60.898 26.949 78.2 995.57 277.44 99.17 .99 994.7 280.95 86 3.6
 2 1524528000 1524675600 1020 61.63 21.376 .2 995.66 275.77 90.97 3.41 994.8 276.35 94 3.5
 2 1524528000 1524675600 1020 61.855 24.805 134.1 994.38 278.41 94.03 1.56 993.8 281.05 75 2.1
 2 1524528000 1524675600 1020 61.946 28.931 97.8 994.68 277.22 98.87 1.25 994.7 281.15 73 1.5
 2 1524528000 1524675600 1020 62.66 29.612 108.8 994.92 275.04 98.03 1.23 994.8 278.05 91 2.6
 2 1524528000 1524675600 1020 63.951 22.845 0 991.76 278.21 84.9 7.03 990.9 278.25 74 8.7
 2 1524528000 1524675600 1020 63.721 23.139 24.5 992.16 280.18 76.61 2.61 991.7 281.55 59 3.1
 2 1524528000 1524675600 1020 63.821 24.163 99.3 992.03 279.75 92.73 2.22 992 278.95 95 4.2
 2 1524528000 1524675600 1020 63.841 27.221 191.5 993.27 275.69 100 1.68 993.8 277.55 90 2.5
 2 1524528000 1524675600 1020 65.02 24.728 11.3 991.4 274.8 98.78 3.4 NA 277.45 86 2.8
 2 1524528000 1524675600 1020 64.666 24.407 3 991.64 274.68 99.44 4.17 991.6 278.15 80 7.3
 2 1524528000 1524675600 1020 65.78 24.579 20.7 991.05 274.06 96.74 1.61 990.6 275.35 92 2.6
 2 1524528000 1524675600 1020 65.977 26.368 159 991.28 276.57 96.93 2.38 990.9 277.45 94 2.1
 2 1524528000 1524675600 1020 65.993 29.227 269.5 993.04 275.4 91.6 2.12 992.9 276.45 91 2.1
 2 1524528000 1524675600 1020 67.693 24.855 189.8 990.2 274.89 95.65 1.64 989.8 275.95 97 3.1
 2 1524528000 1524675600 1020 67.987 24.243 316.8 989.91 274.55 92.1 2.34 989.7 275.55 92 2.3
 2 1524528000 1524675600 1020 68.084 27.185 261.4 990.56 275.09 97.5 3.17 990.2 275.55 100 2
 2 1524528000 1524678000 1020 61.839 22.463 117 995.11 278.01 81.98 1.91 993.9 279.65 84 2.4
 2 1524528000 1524679200 1020 59.779 21.375 0 997.06 276.36 92.59 3.78 996.1 276.75 95 4.2
 2 1524528000 1524679200 1020 60.178 19.987 8.4 996.98 279.65 84.14 .63 995.7 281.35 82 0
 2 1524528000 1524679200 1020 60.454 22.179 10.7 996.69 278.76 83.4 1.99 995.9 279.35 83 2.6
 2 1524528000 1524679200 1020 60.175 24.945 13.4 996.92 277.15 88.38 4.64 996.1 278.75 85 3.6
 2 1524528000 1524679200 1020 60.722 21.027 -.5 996.69 275.75 93.6 2.05 995.7 276.15 94 2.3
 2 1524528000 1524679200 1020 61.479 21.783 12.5 995.96 277.07 83.76 2.36 994.9 277.95 84 1.7
 2 1524528000 1524679200 1020 60.999 24.492 101.5 995.55 278.62 94.39 2.16 994.8 280.65 78 1.8
 2 1524528000 1524679200 1020 62.413 22.184 109.2 994.4 277.67 82.29 2.61 993.8 279.25 76 2.3
 2 1524528000 1524679200 1020 62.398 25.671 136.5 993.83 277.55 97.43 1.31 993.8 278.55 98 .9
 2 1524528000 1524679200 1020 63.099 21.64 6.4 993.21 278.74 77.85 3.04 992.9 278.85 71 3.9
 2 1524528000 1524679200 1020 62.535 24.217 174.5 993.6 277.22 97.92 1.2 993.9 277.35 98 0
 2 1524528000 1524679200 1020 63.082 25.859 108.8 993.17 276.35 95.77 1.4 993.1 278.95 85 1.5
 2 1524528000 1524679200 1020 62.893 27.633 104.4 993.94 276.3 97.67 1.27 993.5 278.05 96 .8
 2 1524528000 1524679200 1020 63.378 28.662 160.4 993.97 275.53 99.88 1.4 994.3 277.05 97 1.4
 2 1524528000 1524679200 1020 62.77 30.975 139.9 995.21 274.85 99.91 1.32 995.5 276.95 97 2.4
 2 1524528000 1524679200 1020 63.844 23.125 10.5 991.95 279.49 76.17 2.66 991.7 280.95 64 NA
 2 1524528000 1524679200 1020 64.05 24.725 75.2 991.92 278.48 96.21 1.97 992.2 278.35 92 1.1
 2 1524528000 1524679200 1020 64.937 25.373 7.5 991.37 276.94 95.91 1.54 991.4 277.95 99 1.2
 2 1524528000 1524679200 1020 65.4 26.963 122.1 991.77 275.93 97.02 2.36 992.2 278.25 82 3
 2 1524528000 1524679200 1020 64.931 28.747 222.5 993.15 275.2 99.29 1.8 993 277.15 85 1
 2 1524528000 1524679200 1020 65.847 24.174 10.9 990.73 273.48 99.25 1.54 990.6 273.75 98 1.5
 2 1524528000 1524679200 1020 66.773 23.963 74.1 990.37 274.8 99.02 1.62 989.9 276.25 91 2.1
 2 1524528000 1524679200 1020 66.562 25.838 168.7 990.8 275.28 99.81 2.45 NA 275.95 97 NA
 2 1524528000 1524679200 1020 67.367 26.629 194.7 990.66 275.35 98.65 1.54 990.5 276.55 95 2
 2 1524528000 1524679200 1020 66.716 27.159 214.4 991.2 275.41 98.51 1.75 991 276.35 92 2.9
 2 1524528000 1524679200 1020 66.834 28.674 206.6 991.74 276.34 92.9 2.71 991.6 277.55 80 2.8
 2 1524528000 1524679200 1020 69.049 20.791 567.6 989.05 272.94 96.68 1.14 989.6 274.65 88 1.7
 2 1524528000 1524679200 1020 69.756 27.007 154.8 989.35 275.22 92.96 1.66 989.9 275.55 82 2.5
 2 1524528000 1524679200 1020 68.849 28.299 144.3 990.37 275.52 95.94 1.37 990.1 275.75 98 1.2
 2 1524528000 1524679200 1020 64.217 27.752 157.3 992.97 275.63 98.55 1.44 993.3 277.55 90 1.2
 2 1524528000 1524679200 1020 59.959 19.954 .1 997.2 276.85 91.87 5.42 995.7 277.65 94 1.7
 2 1524528000 1524679200 1020 60.301 19.131 0 997.12 276.63 90.51 3.91 995.8 277.85 87 2.9
 2 1524528000 1524679200 1020 59.505 20.347 0 997.43 277.19 88.03 4.68 995.8 277.55 92 5.5
 2 1524528000 1524679200 1020 60.258 20.747 4.4 997.02 276.73 90.49 .81 995.8 278.85 81 2
 2 1524528000 1524679200 1020 59.774 22.949 .2 997.4 276.1 95.21 5.02 996.7 277.25 95 6.3
 2 1524528000 1524679200 1020 60.327 24.957 53.1 996.54 278.43 86.71 4.07 995.9 278.75 89 4.8
 2 1524528000 1524679200 1020 59.931 24.014 .2 997.42 276.01 95.82 5.62 996.5 277.15 94 4.9
 2 1524528000 1524679200 1020 59.985 25.599 -.1 997.46 276.14 93.68 8.25 996.5 276.95 96 8
 2 1524528000 1524679200 1020 60.204 25.625 .5 996.85 276.1 93.27 8.53 996.2 276.95 94 8.7
 2 1524528000 1524679200 1020 60.375 26.959 -.3 996.48 275.52 94.29 9.24 996.3 276.75 99 5.4
 2 1524528000 1524679200 1020 60.275 26.445 -.3 996.71 276.29 92.27 8.34 996.3 277.05 100 6.9
 2 1524528000 1524679200 1020 60.287 27.185 0 996.77 275.09 95.9 8.74 996.2 276.55 98 6.6
 2 1524528000 1524679200 1020 60.814 23.498 114.4 995.94 278.57 92.33 2.68 995.2 279.85 84 3.7
 2 1524528000 1524679200 1020 61.418 23.618 113.6 995.31 277.6 95.02 2.05 994.6 279.65 87 2.6
 2 1524528000 1524679200 1020 60.962 25.631 83.1 995.55 278.24 96.47 1.6 994.8 280.25 95 0
 2 1524528000 1524679200 1020 61.044 28.151 85.2 995.55 277.01 99 2.15 995.3 278.85 94 1.5
 2 1524528000 1524679200 1020 61.689 27.202 117.9 994.95 276.68 99.11 2.13 994.6 279.75 90 1.1
 2 1524528000 1524679200 1020 63.435 21.069 .1 992.69 276.89 82.68 6.64 992.1 276.85 85 5.4
 2 1524528000 1524679200 1020 63.12 23.044 44.2 993.01 278.88 82.2 2.39 992.4 280.85 68 3
 2 1524528000 1524679200 1020 63.008 27.799 86.4 993.9 275.62 97.56 2.13 993.8 278.45 95 2.6
 2 1524528000 1524679200 1020 63.751 22.523 .1 991.95 277.41 87.3 6.57 991.4 276.35 84 NA
 2 1524528000 1524679200 1020 64.331 23.446 0 991.26 277.31 90.38 6.61 991.2 275.25 88 6.1
 2 1524528000 1524679200 1020 64.283 27.671 135.4 992.88 275.72 99.17 1.98 993.2 277.75 89 2.1
 2 1524528000 1524679200 1020 65.385 24.096 -.6 990.87 272.41 100 2.92 990.3 274.35 96 5.1
 2 1524528000 1524679200 1020 65.04 24.561 1.4 991.15 274.47 99.95 3.35 991.1 275.75 89 7.7
 2 1524528000 1524679200 1020 65.673 24.515 .4 990.91 272.86 99.26 1.48 990.7 274.75 94 3
 2 1524528000 1524679200 1020 68.613 27.419 155.7 990.27 275.56 96.31 2.03 990.1 275.55 100 1
 2 1524528000 1524679200 1020 63.142 31.044 197.6 995.12 274.9 99.95 1.33 994.9 276.45 100 2.1
 2 1524528000 1524679200 1020 64.112 28.336 155.6 993.34 275 98.79 1.46 994 277.05 90 1.9
 2 1524528000 1524679200 1020 64.298 30.171 197.7 994.12 274.65 99.42 1.77 994.3 276.55 92 1.9
 2 1524528000 1524679200 1020 64.612 23.897 0 991.16 275.75 91.34 4.84 990.7 276.65 85 8
 2 1524528000 1524679200 1020 64.684 25.089 50.3 991.61 277.08 95.21 1.55 991.5 278.25 89 2.2
 2 1524528000 1524679200 1020 64.501 26.424 116.9 992 276.96 97.83 2.2 992.5 277.95 89 2
 2 1524528000 1524679200 1020 65.575 28.218 204.7 992.47 275.92 97.08 1.7 NA 276.95 95 2
 2 1524528000 1524679200 1020 66.166 29.152 336.5 992.64 274.99 96.14 2.68 NA 274.95 95 7.3
 2 1524528000 1524679200 1020 66.498 25.709 100.8 990.74 275.71 97.48 1.45 990.6 277.25 93 1
 2 1524528000 1524679200 1020 66.579 26.011 117.6 990.9 275.73 99.09 2.53 990.7 275.95 98 1.3
 2 1524528000 1524679200 1020 67.286 28.177 187.6 991.28 276.26 95.67 2.11 NA 277.05 79 1
 2 1524528000 1524679200 1020 67.022 27.218 248.8 990.93 275.44 99 2.87 990.4 274.85 96 NA
 2 1524528000 1524679200 1020 67.162 29.178 252.9 991.91 276.14 95.84 2.1 991.8 277.95 76 1.3
 2 1524528000 1524679200 1020 68.063 24.033 493.6 989.93 273.05 99.63 2.73 990.5 272.15 100 5.3
 2 1524528000 1524679200 1020 67.973 24.116 402.1 989.98 273.49 98.19 2.44 989.5 273.55 100 4.2
 2 1524528000 1524679200 1020 68 24.24 304.4 989.9 274.25 94.45 2.21 990 275.55 89 .7
 2 1524528000 1524679200 1020 68.17 25.783 275.2 990.33 274.15 99.52 1.32 NA 275.05 99 .8
